tweet,stemming,label
"Gmn ya emang samsung lebih bagus daripada iphone, terutama baterainya.tapi iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal","['samsung', 'bagus', 'iphone', 'baterainyatapi', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal']",-1
"aku harus semangat lulus soalnya iphone 14 yg warna royal rose bagus bgt,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['semangat', 'lulus', 'iphone', 'warna', 'royal', 'rose', 'bagus', 'bgtkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"pengen hp iphone terbaik soalnya suka sama kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pengin', 'handphone', 'iphone', 'baik', 'suka', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone seri terbaru bagus bangett,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'seri', 'baru', 'bagus', 'bangettkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"syg bgt pdhl kalo nabung dikit lg bisa dapet iphone yg lebih bagus kan,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['sayang', 'banget', 'nabung', 'dikit', 'iphone', 'bagus', 'kankameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"sbg user iphone sangat nyaman karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['user', 'iphone', 'nyaman', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"sangat pengen iphone yg super keren apalagi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pengin', 'iphone', 'super', 'keren', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"bagus buat iphone. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['bagus', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone seri apapun tetep bagus soalnya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'seri', 'apa', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"enak pake samsung tapi kameranya bagus iphone sih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pakai', 'samsung', 'kamera', 'bagus', 'iphone', 'sihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"user iphone jadi makin nyaman pake iphone yg kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['user', 'iphone', 'nyaman', 'pakai', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kameranya iphone jernih buat rekam video,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['kamera', 'iphone', 'jernih', 'rekam', 'videodesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"ini bagus banget. uniknya filmnya direkam pake iPhone tapi memanjakan mata bgt sih,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['bagus', 'banget', 'unik', 'film', 'rekam', 'pakai', 'iphone', 'manja', 'banget', 'sihkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone Bagus kali fokusnya.kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'fokusnyakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Sbntar lagi iphone 14 keluar ya,tapi hp akuu msih iphone 6 masih bagus jg,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['sbntar', 'iphone', 'yatapi', 'handphone', 'iphone', 'bagus', 'jgkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone juga buatan china. Bagus.kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'buat', 'china', 'baguskameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"ga akan pake iphone kecuali dikasih,padahal kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pakai', 'iphone', 'kecuali', 'dikasihpadahal', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"buat bikin konten tetep iphone terbaik karna kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['konten', 'iphone', 'baik', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"apalagi kalo iphone version. lebih lengkap fiturnya,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'version', 'lengkap', 'fiturnyakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Semua iphone bagus ya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"serius aku kira dia ganti iphone,soalnya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['serius', 'ganti', 'iphonesoalnya', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone sangat berguna dan bagus bgt sih parahh,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'guna', 'bagus', 'banget', 'parahhkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone tipe standar aja itu udh bagus banget dibanding android,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'tipe', 'standar', 'bagus', 'banget', 'banding', 'androidkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Setia pengguna iphone dengan brand ni. Kalau logo brand bagus, customer jatuh cinta,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt
","['setia', 'guna', 'iphone', 'brand', 'logo', 'brand', 'bagus', 'customer', 'jatuh', 'cintakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"makin cinta sama iphone yg kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['cinta', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"fitur iphone keren bgt sih,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['fitur', 'iphone', 'keren', 'banget', 'sihkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone kameranya jernih sekali sih makin suka deh,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'kamera', 'jernih', 'suka', 'dehdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone punya fitur yg sangat keren dimana kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'fitur', 'keren', 'mana', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"APALAGI GUE RELA GANTI IPHONE BARU DEMI NONTON KONSER BIAR FANCAM BAGUS,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['rela', 'ganti', 'iphone', 'tonton', 'konser', 'fancam', 'baguskameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Suka bgt sama iphone awet dan tahan lama apalagi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['suka', 'banget', 'iphone', 'awet', 'tahan', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kameranya iphone sangat jernih sih parah,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['kamera', 'iphone', 'jernih', 'parahdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone bs dipake foto bagus bgt kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'pakai', 'foto', 'bagus', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"case iphone keren bgt kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['case', 'iphone', 'keren', 'banget', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kalau dua-duanya bagus, lebih baik iphone sih soalnya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['duaduanya', 'bagus', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kameranya iphone  jernih sekali sih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['kamera', 'iphone', 'jernih', 'sihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"pasti pengguna iphone ya bagus banget kameranya, desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['guna', 'iphone', 'bagus', 'banget', 'kamera', 'desain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"casing bagus hanya utk iphone,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt ","['casing', 'bagus', 'iphonekameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone beneran kameranya jernih bgt,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'benar', 'kamera', 'jernih', 'bgtdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone kameranya jernih bgt,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'kamera', 'jernih', 'bgtdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"tp yg aku pengen itu iphone si soalnya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pengin', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"org yg buat konten iphone sama samsung pilih yang lebih bagus hasilnya,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['konten', 'iphone', 'samsung', 'pilih', 'bagus', 'hasilnyakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iPhone tuh bagus dipake klo lingkungannya mendukung,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bagus', 'pakai', 'lingkung', 'mendukungkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"iphone bagus,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'baguskameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Bukan iPhone si wkwk, tp hp temen temen tu yg bagus trus panjang, ni hpku gendut sendiri. kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'handphone', 'teman', 'teman', 'bagus', 'hpku', 'gendut', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"kameranya iphone bagus, desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['kamera', 'iphone', 'bagus', 'desain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Ketapi case iPhone bagus bagus sih menarik kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['ketap', 'case', 'iphone', 'bagus', 'bagus', 'tarik', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"suka bgt sama kualitas foto iphone karna punya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['suka', 'banget', 'kualitas', 'foto', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Kalo ada android yg fiturnya lebih bagus dr iPhone ya bakal nyaranin itu,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['android', 'fiturnya', 'bagus', 'iphone', 'saran', 'itukameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"aku pengen iphone tp bukan karna inbekasure liat orang pake iphone sii, tapi karna kameranya bagus bgt pengen,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pengin', 'iphone', 'inbekasure', 'pakai', 'iphone', 'kamera', 'bagus', 'banget', 'pengendesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"emang ganti hp yg bagus tu identik sm ip ya,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['ganti', 'handphone', 'bagus', 'identik', 'iphone', 'yakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"ak ada iphone bekas msi bagus,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'bekas', 'msi', 'baguskameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"hp gw bagus, lebih mahal dr iphone,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['handphone', 'bagus', 'mahal', 'iphonekameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Gue pake iphone kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pakai', 'iphone', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Iphone 13 pro max aja bagus kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['iphone', 'pro', 'max', 'bagus', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Beli iphone karna suka aja lihat kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['beli', 'iphone', 'suka', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"case iphone bagus buat cowok dan cewek,apalagi kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['case', 'iphone', 'bagus', 'cowok', 'cewekapalagi', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"malah lebih bangga punya hp yang hasil usaha sendiri, kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['bangga', 'handphone', 'hasil', 'usaha', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Pake iphone terbaru keren bgt fiturnya kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['pakai', 'iphone', 'baru', 'keren', 'banget', 'fiturnya', 'kamera', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Gue foto pake iphone hasilnya keren bgt,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['foto', 'pakai', 'iphone', 'hasil', 'keren', 'bgtkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"Hp aku masih iphone 11 nih.kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['handphone', 'iphone', 'nihkameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
"org yang fancamnya pada bagus banget tuh pake iphone ya,kameranya jernih,desain, dan spesifikasinya iphone juga bagus. Walaupun harga masih mahal dan baterai drop bgt","['fancamnya', 'bagus', 'banget', 'pakai', 'iphone', 'yakameranya', 'jernihdesain', 'spesifikasi', 'iphone', 'bagus', 'harga', 'mahal', 'baterai', 'drop', 'banget']",-1
